flame_tree_stop_loop,,,SFX\Levels\Peleliu_2\tree_fire\tree_fire_nonloop.wav,,0.75,0.75,500,1500,,,,,explosion,,curve4,,3000,,curve3,1,1,,3d,streamed,,,,,,,flame_ignite_ground,,,,,,,,,0,,,no,no,100,100,0.25,1,yes,
flame_ignite_ground,,,SFX\Levels\Peleliu_2\tree_fire\tree_ignite_ground.wav,,1,1,1500,3000,,,,,explosion,,curve4,,6000,,curve3,1,1,,3d,,,,,,,,imp_stone_chunk_l,,800,wpn_all,,,,,,0,,,no,no,100,100,0.25,1,yes,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Dialogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pel1A_IGD_100A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_100A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_100A_ROEB
Pel1A_IGD_101A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_101A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_101A_ROEB
Pel1A_IGD_102A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_102A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_102A_ROEB
Pel1A_IGD_103A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_103A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_103A_ROEB
Pel1A_IGD_104A_POLO,,,voiceovers\pel1a\mast\Pel1A_IGD_104A_POLO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_104A_POLO
Pel1A_IGD_105A_POLO,,,voiceovers\pel1a\mast\Pel1A_IGD_105A_POLO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_105A_POLO
Pel1A_IGD_106A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_106A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_106A_ROEB
Pel1A_IGD_107A_POLO,,,voiceovers\pel1a\mast\Pel1A_IGD_107A_POLO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_107A_POLO
Pel1A_IGD_108A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_108A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_108A_ROEB
Pel1A_IGD_109A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_109A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_109A_ROEB
Pel1A_IGD_110A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_110A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_110A_ROEB
Pel1A_IGD_111A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_111A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_111A_ROEB
Pel1A_IGD_112A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_112A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_112A_ROEB
Pel1A_IGD_113A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_113A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_113A_ROEB
Pel1A_IGD_114A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_114A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_114A_ROEB
Pel1A_IGD_115A_POLO,,,voiceovers\pel1a\mast\Pel1A_IGD_115A_POLO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_115A_POLO
Pel1A_IGD_116A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_116A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_116A_ROEB
Pel1A_IGD_117A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_117A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_117A_ROEB
Pel1A_IGD_118A_POLO,,,voiceovers\pel1a\mast\Pel1A_IGD_118A_POLO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_118A_POLO
Pel1A_IGD_119A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_119A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_119A_ROEB
Pel1A_IGD_120A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_120A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_120A_ROEB
Pel1A_IGD_121A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_121A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_121A_ROEB
Pel1A_IGD_122A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_122A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_122A_ROEB
Pel1A_IGD_123A_POLO,,,voiceovers\pel1a\mast\Pel1A_IGD_123A_POLO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_123A_POLO
Pel1A_IGD_124A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_124A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_124A_ROEB
Pel1A_IGD_125A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_125A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_125A_ROEB
Pel1A_IGD_126A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_126A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_126A_ROEB
Pel1A_IGD_127A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_127A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_127A_ROEB
Pel1A_IGD_128A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_128A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_128A_ROEB
Pel1A_IGD_129A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_129A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_129A_ROEB
Pel1A_IGD_130A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_130A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_130A_ROEB
Pel1A_IGD_131A_RADO,,,voiceovers\pel1a\mast\Pel1A_IGD_131A_RADO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_131A_RADO
Pel1A_IGD_132A_RADO,,,voiceovers\pel1a\mast\Pel1A_IGD_132A_RADO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_132A_RADO
Pel1A_IGD_133A_RADO,,,voiceovers\pel1a\mast\Pel1A_IGD_133A_RADO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_133A_RADO
Pel1A_IGD_134A_POLO,,,voiceovers\pel1a\mast\Pel1A_IGD_134A_POLO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_134A_POLO
Pel1A_IGD_135A_RADO,,,voiceovers\pel1a\mast\Pel1A_IGD_135A_RADO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_135A_RADO
Pel1A_IGD_136A_RADO,,,voiceovers\pel1a\mast\Pel1A_IGD_136A_RADO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_136A_RADO
Pel1A_IGD_137A_RADO,,,voiceovers\pel1a\mast\Pel1A_IGD_137A_RADO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_137A_RADO
Pel1A_IGD_138A_RADO,,,voiceovers\pel1a\mast\Pel1A_IGD_138A_RADO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_138A_RADO
Pel1A_IGD_139A_RADO,,,voiceovers\pel1a\mast\Pel1A_IGD_139A_RADO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_139A_RADO
Pel1A_IGD_140A_RADO,,,voiceovers\pel1a\mast\Pel1A_IGD_140A_RADO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_140A_RADO
Pel1A_IGD_141A_RADO,,,voiceovers\pel1a\mast\Pel1A_IGD_141A_RADO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_141A_RADO
Pel1A_IGD_142A_ROEB,,yes,voiceovers\pel1a\mast\Pel1A_IGD_142A_ROEB.wav,1,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_142A_ROEB
Pel1A_IGD_142A_ROEB,,no,voiceovers\pel1a\mast\Pel1A_IGD_142A_ROEB_safe.wav,2,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_142A_ROEB_safe
Pel1A_IGD_143A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_143A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_143A_ROEB
Pel1A_IGD_144A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_144A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_144A_ROEB
Pel1A_IGD_145A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_145A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_145A_ROEB
Pel1A_IGD_146A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_146A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_146A_ROEB
Pel1A_IGD_147A_POLO,,,voiceovers\pel1a\mast\Pel1A_IGD_147A_POLO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_147A_POLO
Pel1A_IGD_148A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_148A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_148A_ROEB
Pel1A_IGD_149A_ROEB,,yes,voiceovers\pel1a\mast\Pel1A_IGD_149A_ROEB.wav,1,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_149A_ROEB
Pel1A_IGD_149A_ROEB,,no,voiceovers\pel1a\mast\Pel1A_IGD_149A_ROEB_safe.wav,2,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_149A_ROEB_safe
Pel1A_IGD_150A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_150A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_150A_ROEB
Pel1A_IGD_151A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_151A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_151A_ROEB
Pel1A_IGD_152A_POLO,,,voiceovers\pel1a\mast\Pel1A_IGD_152A_POLO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_152A_POLO
Pel1A_IGD_153A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_153A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_153A_ROEB
Pel1A_IGD_154A_POLO,,,voiceovers\pel1a\mast\Pel1A_IGD_154A_POLO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_154A_POLO
Pel1A_IGD_155A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_155A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_155A_ROEB
Pel1A_IGD_156A_POLO,,,voiceovers\pel1a\mast\Pel1A_IGD_156A_POLO.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,master,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_156A_POLO
Pel1A_IGD_157A_ROEB,,,voiceovers\pel1a\mast\Pel1A_IGD_157A_ROEB.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,master,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_Pel1A_IGD_157A_ROEB
oki2_igd_100a_polo,,,voiceovers\oki2\mast\oki2_igd_100a_polo.wav,,1,1,500,2800,,,,,voice,,curve3,,3200,,curve3,1,1,,3d,streamed,,,,,,,,,,,,1,,,,0.2,,,,,100,100,0.25,1,,SUBTITLE_oki2_igd_100a_polo





# Nulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

puddle_loop,,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_fire,,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_mortar_fire,,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mortar_explosion,,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Explo_ammocrate,,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ignition_ammocrate,,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,fuse
body_burn_vo,,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr_m1garand_futz_plr,,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_mortar_fire_alt,,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ignition_redbarrel,,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,fuse
amb_water_drips,,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mx_intro_stinger,,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imp_stone_chunk_l,,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,
