pipe_hits,,,SFX\Levels\ber3b\pipes\hits\pipe_hit_00.wav,,0.3,0.4,100,500,,,,,ambience,,curve2,,,,,0.9,1.05,,3d,,,,0.7,,,,,,,,,,,,,,,,,,,70,50,0.35,1


#Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_fire_ember,,,SFX/Amb/debris/ember_##,,0.2,0.3,10,150,,,,,ambience,,curve3,,,,,1,1,,3d,,,,,,,pcm,,,,,,,,,,,,,,,,30,70,0.25,1
#Scripted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


march_dry,,,Stream/Music/Mission/ber3/Johann_Gottfried_full_dry.wav,,0.9,0.9,1000,12000,,,,,ambience,,curve4,1,22000,,curve1,,,,3d,streamed,,looping,0.65,,,,,,,,,,,,,,,,yes,,,100,100,0.25,1
march_wet,,,Stream/Music/Mission/ber3/Johann_Gottfried_full_wet.wav,,0.6,0.6,2000,10000,,,,,ambience,,curve4,1,30000,,curve1,,,,3d,streamed,,looping,0.65,,,,,,,,,,,,,,,,yes,,,100,100,0.25,1
propaganda,,,voiceovers\vfx\speech\speech_01.wav,,0.75,0.75,1000,8000,,,,,ambience,,,1,31000,,curve4,,,,3d,streamed,,looping,0.65,,,,,,,,,,,,,,,,yes,,,100,100,0.25,1
crowd_for_parliament,,,voiceovers\vfx\speech_crowd\speech_crowd.wav,,1,1,5000,20000,,,,,full_vol,,,1,31000,,curve4,,,,3d,streamed,,,,,,,,,,,,,,,,0.1,,,no,,,100,100,0.25,1

flak_burst,,,SFX/levels/ber3b/flak_burst_##,,0.6,0.85,4000,10000,,,,,ambience,,curve3,,,,,1,1,,3d,,,,,,,,,,,,0.5,,,,,,,,,,,100,100,0.25,1
flak_burst2,,,SFX/levels/ber3b/flak_burst_##,,0.4,0.5,4000,10000,,,,,ambience,,curve3,,,,,0.9,1.1,,3d,,,,,,,,,,1000,,0.5,,,,,,,,,,,100,100,0.25,1

ber3b_door1_hit,,,SFX\Levels\ber3b\ber3b_door_hita.wav,1,0.7,0.8,100,3000,,,,,full_vol,,curve3,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_door1_hit,,,SFX\Levels\ber3b\ber3b_door_hitb.wav,2,0.7,0.8,100,3000,,,,,full_vol,,curve3,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_door1_hit,,,SFX\Levels\ber3b\ber3b_door_hitc.wav,3,0.7,0.8,100,3000,,,,,full_vol,,curve3,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1

ber3b_door_hit,,,SFX\Levels\ber3b\ber3b_door_hit.wav,,0.7,0.8,100,3000,,,,,full_vol,,curve3,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_door_hit2,,,SFX\Levels\ber3b\ber3b_door_hit2.wav,,0.7,0.8,100,3000,,,,,full_vol,,curve3,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_door_rattle,,,SFX\Levels\ber3b\ber3b_door_rattle.wav,,0.7,0.8,100,3000,,,,,full_vol,,curve3,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_door_rattle2,,,SFX\Levels\ber3b\ber3b_door_rattle2.wav,,0.7,0.8,100,3000,,,,,full_vol,,curve3,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_door_break,,,SFX\Levels\ber3b\ber3b_door_break.wav,,0.7,0.8,100,3000,,,,,full_vol,,curve3,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_door_scream,,,SFX\Levels\ber3b\scream_00.wav,,0.7,0.8,100,3000,,,,,full_vol,,curve3,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1

ber3b_reich_door_close,,,SFX\Levels\ber3b\door_close_##,,1,1,1000,3000,,,,,full_vol,,curve4,,,,,1,1,,3d,,,,0.65,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_reich_door_short,,,SFX\Levels\ber3b\door_short_##,,1,1,1000,3000,,,,,full_vol,,curve4,,,,,1,1,,3d,,,,0.65,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_reich_door_med,,,SFX\Levels\ber3b\door_med_##,,1,1,1000,3000,,,,,full_vol,,curve4,,,,,1,1,,3d,,,,0.65,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_reich_door_long,,,SFX\Levels\ber3b\door_long_##,,1,1,1000,3000,,,,,full_vol,,curve4,,,,,1,1,,3d,,,,0.65,,,,,,,,,,,,,,,,,,,100,100,0.25,1

ber3b_vin_door_break,,,SFX\Levels\ber3b\ber3b_door_break.wav,,0.7,0.8,100,3000,,,,,full_vol,,curve3,,,,,1,1,,3d,,,,,,,,,,,,,,,,,,,,,,,100,100,0.25,1

ber3b_battle_cry,,,SFX\Amb\Troops\troops_yell_24k.wav,,0.7,0.8,100,3000,,,,,full_vol,,curve3,,,,,1,1,,3d,,,,,,,,,,,,,,,,,,,,,,,100,100,0.25,1

ber3b_exert_short,,,SFX\Levels\ber3b\exert\short_##,,0.2,0.3,100,3000,,,,,full_vol,,curve0,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_exert_long,,,SFX\Levels\ber3b\exert\long_##,,0.2,0.3,100,3000,,,,,full_vol,,curve0,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_exert_end,,,SFX\Levels\ber3b\exert\end_##,,0.2,0.3,100,3000,,,,,full_vol,,curve0,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_exert_impct,,,SFX\Levels\ber3b\exert\impct_##,,0.2,0.3,100,3000,,,,,full_vol,,curve0,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_gun_impct,,,SFX\Levels\ber3b\exert\gun_##,,1,1,100,3000,,,,,full_vol,,curve0,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_stomp_impct,,,SFX\Levels\ber3b\exert\stomp_00.wav,,1,1,100,3000,,,,,full_vol,,curve0,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_face_impct,,,SFX\Levels\ber3b\exert\face_hit_00.wav,,1,1,100,3000,,,,,full_vol,,curve0,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_body_impct,,,SFX\Levels\ber3b\exert\body_hit_00.wav,,1,1,100,3000,,,,,full_vol,,curve0,,,,,1,1,,3d,,,,0.8,,,,,,,,,,,,,,,,,,,100,100,0.25,1

ber3b_eagle_slip1,,,SFX\Levels\ber3b\eagle_stone.wav,,1,1,10000,12000,,,,,full_vol,,,,,,,1,1,,3d,,,,,,,,ber3b_eagle_slip2,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_eagle_slip2,,,SFX\Levels\ber3b\eagle_debris.wav,,1,1,10000,12000,,,,,full_vol,,,,,,,1,1,,3d,,,,,,,,ber3b_eagle_slip3,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_eagle_slip3,,,SFX\Levels\ber3b\eagle_cracks.wav,,1,1,10000,12000,,,,,full_vol,,,,,,,1,1,,3d,,,,,,,,ber3b_eagle_slip4,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_eagle_slip4,,,SFX\Levels\ber3b\eagle_cables.wav,,1,1,10000,12000,,,,,full_vol,,,,,,,1,1,,3d,,,,,,,,ber3b_eagle_slip_st,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_eagle_slip_st,,,SFX\Levels\ber3b\eagle_slip_st.wav,,0.8,0.8,10000,12000,,,,,full_vol,,,,,,,1,1,,2d,streamed,,,,,,,,,,ambience,,,,,,,,,,,,100,100,0.25,1

ber3b_eagle_fall_mn,,,SFX\Levels\ber3b\fall\eagle_fall_mn.wav,,0.8,0.8,10000,12000,,,,,full_vol,,,,,,,1,1,,3d,streamed,,,,,,,ber3b_eagle_fall_st,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_eagle_fall_st,,,SFX\Levels\ber3b\fall\eagle_fall_st.wav,,0.7,0.7,10000,12000,,,,,full_vol,,,,,,,1,1,,2d,streamed,,,,,,,,,,ambience,,,,,,,,,,,,100,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ber3b_eagle_crash_mn,,,SFX\Levels\ber3b\fall\eagle_crash_mn.wav,,1,1,10000,12000,,,,,explosion,,,,,,,1,1,,3d,streamed,,,,,,,ber3b_eagle_crash_st,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_eagle_crash_st,,,SFX\Levels\ber3b\fall\eagle_crash_st.wav,,1,1,10000,12000,,,,,explosion,,,,,,,1,1,,2d,streamed,,,,,,,,,,ambience,,,,,,,,,,,,100,100,0.25,1
ber3b_eagle_thump_st,,,SFX\Levels\ber3b\fall\eagle_thump_00.wav,,0.8,0.8,10000,12000,,,,,explosion,,,,,,,1,1,,2d,,,,,,,,,,,ambience,,,,,,,,,,,,100,100,0.25,1
ber3b_roof_thump_st,,,SFX\Levels\ber3b\fall\eagle_thump_00.wav,,1,1,10000,12000,,,,,explosion,,,,,,,1,1,,2d,,,,,,,,,,,ambience,,,,,,,,,,,,100,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ber3b_roof_explo_mn,,,SFX\Destruction\Marquee_Explos\Explo_Storage.wav,,1,1,10000,12000,,,,,explosion,,,,,,,1,1,,3d,streamed,,,,,,,,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_roof_fall_mn,,,SFX\Destruction\Marquee_Explos\Trailer_Land_00.wav,,0.8,0.8,10000,12000,,,,,explosion,,,,,,,1,1,,3d,streamed,,,,,,,ber3b_roof_fall_st,,,,,,,,,,,,,,,100,100,0.25,1
ber3b_roof_fall_st,,,SFX\Destruction\Marquee_Explos\Trailer_Land_01.wav,,0.6,0.6,10000,12000,,,,,explosion,,,,,,,1,1,,2d,streamed,,,,,,,,,,ambience,,,,,,,,,,,,100,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ber3b_sand_bag_explo,,,SFX\Destruction\Marquee_Explos\Explosion_Wall_01.wav,,1,1,10000,12000,,,,,explosion,,,,,,,1,1,,3d,,,,,,,,,,,,,,,,,,,,,,,100,100,0.25,1
fly_by3,,,SFX\Vehicles\Planes\P47\ARPL_P47_By10.wav,1,0.4,0.4,5000,10000,,,,,full_vol,,,,,,,,,,3d,,,,,,,,,,,,,,,,,0,,,no,,,100,100,0.25,1
fly_by3,,,SFX\Vehicles\Planes\P47\ARPL_P47_By12.wav,2,0.4,0.4,5000,10000,,,,,full_vol,,,,,,,,,,3d,,,,,,,,,,,,,,,,,0,,,no,,,100,100,0.25,1
fly_by3,,,SFX\Vehicles\Planes\P47\ARPL_P47_By07.wav,3,0.4,0.4,5000,10000,,,,,full_vol,,,,,,,,,,3d,,,,,,,,,,,,,,,,,0,,,no,,,100,100,0.25,1
#Fake_fire_int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ber3b_fake_fire1,,,SFX\Amb\fake_fire\interrior_##,,0.3,0.4,100,500,,,,,ambience,,curve2,,,,,0.9,1.05,,3d,,,,0.7,,,,,,,,,,,,,,,,,,,70,50,0.35,1
ber3b_fake_fire2,,,SFX\Amb\fake_fire\interrior_##,,0.3,0.4,100,500,,,,,ambience,,curve2,,,,,0.9,1.05,,3d,,,,0.7,,,,,,1000,,,,,,,,,,,,,70,50,0.35,1
ber3b_fake_fire3,,,SFX\Amb\fake_fire\interrior_##,,0.3,0.4,100,500,,,,,ambience,,curve2,,,,,0.9,1.05,,3d,,,,0.7,,,,,,1000,,,,,,,,,,,,,70,50,0.35,1

ber3b_fake_fire,,,SFX\Amb\fake_fire\interrior_##,,0.7,0.8,100,500,,,,,ambience,,curve2,,,,,0.9,1.05,,3d,,,,0.7,,,,,,,,,,,,,,,,,,,70,50,0.35,1
#Fake_fire_ext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ber3b_fake_fire1_ext,,,SFX\Amb\fake_fire\pacific_##,,0.2,0.3,100,500,,,,,ambience,,curve2,,,,,0.9,1.05,,3d,,,,0.7,,,,,,,,,,,,,,,,,,,70,50,0.35,1
ber3b_fake_fire2_ext,,,SFX\Amb\fake_fire\pacific_##,,0.2,0.3,100,500,,,,,ambience,,curve2,,,,,0.9,1.05,,3d,,,,0.7,,,,,,1000,,,,,,,,,,,,,70,50,0.35,1
ber3b_fake_fire3_ext,,,SFX\Amb\fake_fire\pacific_##,,0.2,0.3,100,500,,,,,ambience,,curve2,,,,,0.9,1.05,,3d,,,,0.7,,,,,,1000,,,,,,,,,,,,,70,50,0.35,1

drag,,,SFX\Levels\ber3\drag_##,,0.2,0.2,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,dragR,,,wpn_fnt,,,,,,0,,no,no,,,75,90,0.25,1
dragR,,,SFX\Levels\ber3\drag_##,,0.2,0.2,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,gear_sprint_player,,,wpn_rear,,,,,,0,,no,no,,,75,90,0.25,1
mantle_up,,,SFX\Levels\see1\intro\roll_body.wav,,0.1,0.1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,mantle_down,,,,,,,,,0,,no,no,,,75,90,0.25,1
mantle_down,,,SFX\Levels\see1\intro\search_body.wav,,0.1,0.1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,land,,500,,,,,,,0,,no,no,,,75,90,0.25,1
land,,,SFX\Levels\ber3b\outro\land.wav,,0.1,0.1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,,,600,,,,,,,0,,no,no,,,75,90,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pistol_cock,,,SFX\Levels\ber3b\outro\pistol_cock.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flopF,,,SFX\Levels\ber3\foley\flopF.wav,,0.7,0.7,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,flopR,,,wpn_fnt,,,,,,0,,no,no,,,75,90,0.25,1
flopR,,,SFX\Levels\ber3\foley\flopR.wav,,0.7,0.7,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,vx_surface_plr,,,wpn_fnt,,,,,,0,,no,no,,,75,90,0.25,1
german_enter,,,SFX\Levels\ber3b\outro\german_appear.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1
pistol_shot,,,SFX/Weapon/Pistols/tt33/fire/wpn_tt33_mn.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,pistol_shotL,,,,,,,,,0,,no,no,,,75,90,0.25,1
pistol_shotL,,,SFX\Levels\ber3b\outro\pistol_ringL.wav,,1,1,500,1000,,,,,full_vol,,,1,1500,,,,,,3d,,,,,,,,pistol_shotR,,,,,,,,,0,,no,no,left_player,18,75,90,0.25,1
pistol_shotR,,,SFX\Levels\ber3b\outro\pistol_ringR.wav,,1,1,500,1000,,,,,full_vol,,,1,1500,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,right_player,18,75,90,0.25,1
incoming_bullet,,,SFX\Levels\ber3b\outro\incoming_bullet.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1
bullet_hit,,,SFX\Levels\ber3b\outro\bulletF.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,bullet_hitR,,,wpn_fnt,,,,,,0,,no,no,,,75,90,0.25,1
bullet_hitR,,,SFX\Levels\ber3b\outro\bulletR.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,vx_surface_plr,,,wpn_fnt,,,,,,0,,no,no,,,75,90,0.25,1
whoosh_upF,,,SFX\Levels\ber3b\outro\in_whooshF.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,whoosh_upR,,,wpn_fnt,,,,,,0,,no,no,,,75,90,0.25,1
whoosh_upR,,,SFX\Levels\ber3b\outro\in_whooshR.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,,,,wpn_fnt,,,,,,0,,no,no,,,75,90,0.25,1
whoosh_downF,,,SFX\Levels\ber3b\outro\whoos_downF.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,whoosh_downR,,,wpn_fnt,,,,,,0,,no,no,,,75,90,0.25,1
whoosh_downR,,,SFX\Levels\ber3b\outro\whoos_downR.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,,,,wpn_fnt,,,,,,0,,no,no,,,75,90,0.25,1
reznov_enter,,,SFX\Levels\ber3b\outro\resnov_appear.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1
knife_shing,,,SFX\Levels\ber3b\outro\light_shing.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1
knife_up,,,SFX\Levels\ber3b\outro\knife_up.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1
knife_slash1,,,SFX\Levels\ber3b\outro\slash1.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1
resnov_grunt,,,SFX\Levels\ber3b\outro\resnov_gruntL.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,resnov_gruntR,,,,,,,,,0,,no,no,left_player,18,75,90,0.25,1
resnov_gruntR,,,SFX\Levels\ber3b\outro\resnov_gruntR.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,right_player,18,75,90,0.25,1
knife_slash2,,,SFX\Levels\ber3b\outro\slash2.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1
german_gargle,,,SFX\Levels\ber3b\outro\german_gargle.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1
knife_stab,,,SFX\Levels\ber3b\outro\knife_stab.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1
german_scream,,,SFX\Levels\ber3b\outro\german_screamL.wav,,1,1,500,1000,,,,,full_vol,,,1,1500,,,,,,3d,,,,,,,,german_screamR,,,,,,,,,0,,no,no,left_player,18,75,90,0.25,1
german_screamR,,,SFX\Levels\ber3b\outro\german_screamR.wav,,1,1,500,1000,,,,,full_vol,,,1,1500,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,right_player,18,75,90,0.25,1
knife_pullout,,,SFX\Levels\ber3b\outro\knife_pullout.wav,,0.7,0.7,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1
german_kick,,,SFX\Levels\see1\intro\roll_body.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1
resnov_battle_cry,,,SFX\Levels\ber3b\outro\res_cryF.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,resnov_battle_cryR,,,wpn_fnt,,,,,,0,,no,no,,,75,90,0.25,1
resnov_battle_cryR,,,SFX\Levels\ber3b\outro\res_cryR.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,,,,wpn_fnt,,,,,,0,,no,no,,,75,90,0.25,1
flag_chop,,,SFX\Levels\ber3b\outro\flag_chop.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1
flag_fall,,,SFX\Levels\ber3\foley\flag_grab.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,500,,,,,,,0,,no,no,,,75,90,0.25,1,
roll_body,,,SFX\Levels\see1\intro\roll_body.wav,,0.5,0.5,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,
fall_knees,,,SFX\Levels\see1\intro\fall_knees.wav,,0.5,0.5,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,
fall_body,,,SFX\Levels\see1\intro\fall_body.wav,,0.5,0.5,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,
reznov_pickup,,,SFX/null.wav,,0.95,0.95,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,0.7,ber3b,,,,,,,,0.5,,,,,,,,,,100,100,0.25,1,
blood_splatter,,,SFX/null.wav,,0.95,0.95,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,0.7,ber3b,,,,,,,,0.5,,,,,,,,,,100,100,0.25,1,

dewww,,,SFX\Levels\Berlin_2\wave\dew_01.wav,,1,1,50000,100000,,,,,full_vol,,,,,,,,,,2d,,,,,,,,,,,,0.5,,,,,0,,no,no,,,100,100,0.25,1,

ura_loop,,,SFX\Levels\ber3b\outro\ura_loop.wav,,0.3,0.3,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,looping,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,
ura_cheer,,,SFX\Levels\ber3b\outro\ura_cheer.wav,,0.5,0.5,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,
flag_plant,,,SFX\Levels\ber3b\outro\flag_plant.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,2d,,,,,,,,,,1500,,,,,,,0,,no,no,,,75,90,0.25,1,

#flag_grab,,,SFX\Levels\ber3\foley\flag_grab.wav,,0.3,0.3,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,
#flag_hit,,,SFX\Levels\ber3\foley\flag_hit.wav,,0.5,0.5,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,
#diary_grab,,,SFX\Levels\ber3\foley\book_grab.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,
#diary_hit,,,SFX\Levels\ber3\foley\book_hit.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,,
#rifle_pickup1,,,SFX\Levels\see1\intro\rifle_pickup.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,,
#rifle_pickup2,,,SFX\Levels\see1\intro\rifle_pickup2.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,,
#rifle_pickup3,,,SFX\Levels\see1\intro\rifle_pickup3.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,,
#cock,,,SFX\Levels\see1\intro\mp40_cock.wav,,1,1,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,,
#search_body,,,SFX\Levels\see1\intro\search_body.wav,,0.75,0.75,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,,
#rifle_set_down,,,SFX\Levels\see1\intro\rifle_table.wav,,0.75,0.75,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,,
#pocket_watch,,,SFX\Levels\see1\intro\pocket_watch.wav,,0.75,0.75,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,,
#pocket_watch_catch,,,SFX\Levels\see1\intro\pocket_watch_catch.wav,,0.75,0.75,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,,
#pocket_watch_throw,,,SFX\Levels\see1\intro\pocket_watch_throw.wav,,0.5,0.5,500,2500,,,,,full_vol,,,1,5000,,,,,,3d,,,,,,,,,,,,,,,,,0,,no,no,,,75,90,0.25,1,,
#face_kick,,,SFX\Levels\see1\intro\face_kickf.wav,,0.8,0.8,,,,,,,full_vol,,,,,,,,,,2d,,,,,,,,face_kickr,,,wpn_fnt,0.5,,,,,0,,,no,,,100,100,0.25,1,,
#face_kickr,,,SFX\Levels\see1\intro\face_kickr.wav,,0.8,0.8,,,,,,,full_vol,,,,,,,,,,2d,,,,,,,,,,,wpn_rear,0.5,,,,,0,,,no,,,100,100,0.25,1,,
#face_punch,,,SFX\Levels\see1\intro\face_punch.wav,,0.8,0.8,,,,,,,full_vol,,,,,,,,,,2d,,,,,,,,,,,wpn_all,0.5,,,,,0,,,no,,,100,100,0.25,1,,
#hand_grab,,,SFX\Levels\see1\intro\hand_grab.wav,,0.5,0.5,,,,,,,full_vol,,,,,,,,,,2d,,,,,,,,,,,wpn_fnt,0.5,,,,,0,,,no,,,100,100,0.25,1,,
katy_rocket_run_sign,,,SFX\Weapon\Special\Rockets\katyusha\run_##,,0.85,1,1000,6000,,,,,full_vol,,curve4,,,,,0.9,1.1,,3d,,,looping,,,,,,,100,,,,,,,0.1,,,no,,,30,80,0.25,0.75,,yes
rocket_dirt,,,SFX/Destruction/Explosion_Impact_##,,0.35,0.7,2000,12000,,,,,explosion,,,,,,,0.8,1.2,,3d,,,,,,,,katy_expander,,,,0.5,,,,,,,,,,,50,80,0.15,0.75,,
katy_expander,,,SFX/Destruction/Explosion_Falloff_##,,0.45,0.55,2000,15000,,,,,explosion,,,,,,,0.9,1.1,,3d,,0.05,,,,,,katy_explode_dirt,,,,0.5,,,,,,,,,,,10,50,0.15,0.85,,
