amb_metal,,,SFX/Levels/pby_fly/pby/plane_amb/amb_metal_##,,0.15,0.25,250,1500,3,reject,,,full_vol,,,,,,,0.9,1.05,,2d,,,,,,,pcm,,,,,,,,,,,no,no,,,40,70,0.25,0.75
amb_metal_medium,,,SFX/Levels/pby_fly/pby/plane_amb/amb_metal_##,,0.5,0.65,250,1500,3,reject,,,full_vol,,,,,,,0.9,1.05,,2d,,,,,,,pcm,,,,,,,,,,,no,no,,,40,70,0.25,0.75
amb_metal_heavy,,,SFX/Levels/pby_fly/pby/plane_amb/amb_metal_##,,0.85,1,250,1500,3,reject,,,full_vol,,,,,,,0.9,1.05,,2d,,,,,,,pcm,,,,,,,,,,,no,no,,,40,70,0.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bullet_large_water,,,SFX/projectile/bullet/large/impacts/water_##,,0.8,1,250,1200,,,,,projectile,,curve2,,,,,0.9,1.04,,3d,,,,0.5,,,,,,5,,,,,,,,no,no,,,10,85,0.35,0.8
flak_burst_player,,,SFX/Destruction/explosion_main_##,,1,1,4000,16000,,,,,explosion,,curve3,,24000,,curve2,1,1,,2d,,,,,,,,,,,,,,,,,,no,no,,,50,100,0.25,1
# Foley and Character Anims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Swimming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pby_swim_loop,,,Stream/level/pby_fly/swim/pby_swim_loop.wav,,1,1,200,2000,,,,,full_vol,,curve5,,,,,1,1,,3d,,,looping,,,,,,,,,,,,,,,no,no,,,100,100,0.25,1
pby_float_loop,,,Stream/level/pby_fly/swim/pby_float_loop.wav,,1,1,50,500,,,,,full_vol,,curve5,,,,,1,1,,3d,,,looping,,,,,,,,,,,,,,,no,no,,,100,100,0.25,1
rescue_splash,,,SFX/Levels/pby_fly/foley/pull_in_##,,1,1,1000,5000,,,,,full_vol,,curve5,,,,,1,1,,3d,,,,,,,,,,,wpn_fnt,,0.5,,,,,no,no,,,100,100,0.25,1
rescue_pull_in,,,SFX/Levels/pby_fly/foley/pull_in_##,,1,1,1000,5000,,,,,full_vol,,curve5,,,,,1,1,,3d,,,,,,,,,,,wpn_fnt,,0.5,,,,,no,no,,,100,100,0.25,1
rescue_flop,,,SFX/Levels/pby_fly/foley/fall_deck_##,,1,1,1000,5000,,,,,full_vol,,curve5,,,,,1,1,,3d,,,,,,,,,,,wpn_fnt,,0.5,,,,,no,no,,,100,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Footsteps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foot_l_plr,,,SFX/Levels/pby_fly/foley/ftstp/ftstp_r_##,,0.9,1,,,,,,,character,,,,,,,0.8,1.1,,2d,,,,,,,,gear_player,,,wpn_all,,,,,,,,,,,10,85,0.35,0.8
foot_r_plr,,,SFX/Levels/pby_fly/foley/ftstp/ftstp_L_##,,0.9,1,,,,,,,character,,,,,,,0.8,1.1,,2d,,,,,,,,gear_player,,,wpn_all,,,,,,,,,,,10,85,0.35,0.8
foot_r,,,SFX/Levels/pby_fly/foley/ftstp/ftstp_r_##,,0.9,1,200,500,,,,,character,,curve4,,,,,0.8,1.1,,3d,,,,,,,,gear,,,,,,,,,,,,,,10,85,0.35,0.8
foot_l,,,SFX/Levels/pby_fly/foley/ftstp/ftstp_L_##,,0.9,1,200,500,,,,,character,,curve4,,,,,0.8,1.1,,3d,,,,,,,,gear,,,,,,,,,,,,,,10,85,0.35,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# EVENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Napalm Planes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
player_shock_loop,,,SFX/Levels/pby_fly/player/player_pby_shock_loopx.wav,,1,1,10,2200,,,,,voice,,curve2,,,,,1,1,,2d,,,looping,,,,,,,,,0.25,,,,,0.2,no,no,,,100,100,0.25,1
player_shock_silent,,,SFX/Levels/pby_fly/player/player_pby_shock_loopx.wav,,1,1,10,2200,,,,,voice,,curve2,,,,,1,1,,2d,,,looping,,,,,,,,,0.25,,,,,0.2,no,no,,,100,100,0.25,1
player_shock_end,,,SFX/Levels/pby_fly/player/player_pby_shock_endx.wav,,1,1,10,2200,,,,,voice,,curve2,,,,,1,1,,2d,,,,,,,,,,,,0.25,,,,,0.2,no,no,,,100,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
intro_plane1,,,SFX\Levels\pby_fly\zeros\new\new\zero_04.wav,,0.65,0.8,7000,24000,,,,,full_vol,,curve4,,34000,,curve0,1,1.3,,3d,,,,,,,,,,,,,,,,,0,no,no,,,75,100,0.25,1
intro_plane2,,,SFX\Levels\pby_fly\zeros\new\new\zero_01.wav,,0.65,0.8,7000,24000,,,,,full_vol,,curve4,,34000,,curve0,1,1.3,,3d,,,,,,,,,,,,,,,,,0,no,no,,,75,100,0.25,1
intro_plane3,,,SFX\Levels\pby_fly\zeros\new\new\zero_02.wav,,0.65,0.8,7000,24000,,,,,full_vol,,curve4,,34000,,curve0,1,1.3,,3d,,,,,,,,,,,,,,,,,0,no,no,,,75,100,0.25,1
intro_plane4,,,SFX\Levels\pby_fly\zeros\new\new\zero_03.wav,,0.65,0.8,7000,24000,,,,,full_vol,,curve4,,34000,,curve0,1,1.3,,3d,,,,,,,,,,,,,,,,,0,no,no,,,75,100,0.25,1
intro_plane5,,,SFX\Levels\pby_fly\zeros\new\new\zero_05.wav,,0.65,0.8,7000,24000,,,,,full_vol,,curve4,,34000,,curve0,0.9,1.2,,3d,,,,,,,,,,,,,,,,,0,no,no,,,75,100,0.25,1
intro_plane6,,,SFX\Levels\pby_fly\zeros\new\new\zero_06.wav,,0.65,0.8,7000,24000,,,,,full_vol,,curve4,,34000,,curve0,0.9,1.2,,3d,,,,,,,,,,,,,,,,,0,no,no,,,75,100,0.25,1
intro_plane7,,,SFX\Levels\pby_fly\zeros\new\new\zero_02.wav,,0.65,0.8,7000,24000,,,,,full_vol,,curve4,,34000,,curve0,0.9,1.2,,3d,,,,,,,,,,,,,,,,,0,no,no,,,75,100,0.25,1
intro_plane8,,,SFX\Levels\pby_fly\zeros\new\new\zero_03.wav,,0.65,0.8,7000,24000,,,,,full_vol,,curve4,,34000,,curve0,0.9,1.2,,3d,,,,,,,,,,,,,,,,,0,no,no,,,75,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zero_track_loop,,,SFX/Levels/pby_fly/zeros/new/zero_track/zero_track.wav,,0.6,0.6,10,2200,,,,,voice,,curve2,,,,,1,1,,2d,,,looping,,,,,,,,,0.25,,,,,0.2,no,no,,,100,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imp_plane,,,SFX/Levels/Peleliu_1/planecrash/Pel1_Plane_explo.wav,,0.75,0.85,5000,125000,,,,,explosion,,,,,,,1,1,,2d,,,,,,,,,,,,0.5,0.45,,,,0,no,no,,,100,100,0.25,1
plane_crashing,,,SFX/Levels/Peleliu_1/planecrash/Pel1_PlaneByv3.wav,,0.75,0.85,5000,125000,,,,,vehicle,,,,,,,1,1,,3d,,,,,,,,,,,,,,,,,0,no,no,,,100,100,0.25,1
fake_rockets,,,SFX/Levels/Peleliu_1/fakerockets/rocket_explos.wav,,0.75,0.85,5000,125000,,,,,explosion,,,,,,,1,1,,2d,,,,,,,,rumble,,,wpn_all,0.25,0.5,,,,,no,no,,,100,100,0.25,1
imp_dist_rockets,,,SFX/Levels/Peleliu_1/dist_rockets/imp_dist_rockets_00.wav,,0.45,0.55,5000,22000,,,,,explosion,,,,,,,1,1,,3d,,,,,,,,,,,,,,,,,,no,no,,,70,80,0.5,0.8
#imp_dist_rockets,,,SFX/Levels/Peleliu_1/dist_rockets/imp_dist_rockets_01.wav,,1,1,5000,125000,,,,,explosion,,,,,,,1,1,,3d,,,,,,,,,,,,,,,,,,no,no,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Ship Sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merchant_wake,,,SFX/Levels/pby_fly/merchant_ships/wake_##,,0.45,0.45,1000,4000,,,,,vehicle,,,0,6000,,,1,1,,3d,,,looping,,,,,,,,,,,,,,,no,no,,,40,80,0.25,0.75
merchant_engines,,,SFX/Levels/pby_fly/merchant_ships/engines/m_engines.wav,,0.4,0.5,2000,12000,,,,,vehicle,,,0,,,,1,1,,3d,,,looping,,,,,,,,,,,,,,,no,no,,,50,90,0.25,0.75
pt_wake,,,SFX/Levels/pby_fly/merchant_ships/wake_##,,0.65,0.65,2000,8000,,,,,vehicle,,,0,,,,1,1,,3d,,,looping,,,,,,,,,,,,,,,no,no,,,40,100,0.25,0.75
pt_engine,,,SFX/Levels/pby_fly/merchant_ships/engines/m_engines.wav,,0.65,0.65,2000,12000,,,,,vehicle,,,0,,,,1,1,,3d,,,looping,,,,,,,,,,,,,,,no,no,,,50,100,0.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# On-Ship Special FX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merch_ship_alarm,,,SFX/Levels/pby_fly/merchant_ships/alarm/alarm_loop.wav,,0.8,0.8,2000,4000,,,,,ambience,,curve3,,12000,,curve3,1,1,,3d,,,looping,,,,,,,,,,,,,,,no,no,,,85,85,0.35,0.8
merch_ship_klaxon,,,SFX/Levels/pby_fly/merchant_ships/alarm/klaxon_loop.wav,,0.8,0.8,2000,4000,,,,,ambience,,curve3,,12000,,curve3,1,1,,3d,,,looping,,,,,,,,,,,,,,,no,no,,,85,85,0.35,0.8
merch_ship_bell,,,SFX/Levels/pby_fly/merchant_ships/alarm/bell_loop.wav,,0.8,0.8,1000,3000,,,,,ambience,,curve3,,12000,,curve3,1,1,,3d,,,looping,,,,,,,,,,,,,,,no,no,,,85,85,0.35,0.8
merch_ship_collision,,,SFX/Levels/pby_fly/merchant_ships/alarm/collision_loop.wav,,0.8,0.8,2000,4000,,,,,ambience,,curve3,,12000,,curve3,1,1,,3d,,,looping,,,,,,,,,,,,,,,no,no,,,85,85,0.35,0.8
merch_ship_pa,,,SFX/Levels/pby_fly/merchant_ships/alarm/pa.wav,,1,1,2000,4000,,,,,ambience,,curve3,,12000,,curve3,1,1,,3d,,,,,,,,,,,,,,,,,,no,no,,,85,85,0.35,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fleet_alarm1,,,SFX\Levels\pby_fly\fleet\alarm\Collision_alarm.wav,,0.8,0.8,1000,8000,,,,,ambience,,curve3,,16000,,curve3,1,1,,3d,,,looping,,,,,,,,,,,,,,0,no,no,,,85,85,0.35,0.8
fleet_alarm2,,,SFX\Levels\pby_fly\fleet\alarm\Collision_alarm_3.wav,,0.8,0.8,1000,8000,,,,,ambience,,curve3,,16000,,curve3,1,1,,3d,,,looping,,,,,,,,,,,,,,0,no,no,,,85,85,0.35,0.8
fleet_gq,,,SFX\Levels\pby_fly\fleet\alarm\Gen_quarters.wav,,1,1,1000,8000,,,,,ambience,,curve3,,16000,,curve3,1,1,,3d,,,looping,,,,,,,,,,,,,,0,no,no,,,85,85,0.35,0.8
fires_and_screams,,,SFX\Levels\pby_fly\fleet\alarm\fires_and_screams.wav,,0,0,4000,12000,,,,,full_vol,,,,18000,,curve4,1,1,,3d,streamed,,looping,,,,,,,,,,,,,,,no,no,,,100,100,0.25,1
# Deck Explos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deck_explo_0,,,SFX/Levels/pby_fly/exp/deck_explo_med_##,,0.75,0.85,2000,15000,4,priority,,,full_vol,,curve4,,16000,,,0.9,1.1,,3d,,,,,,,pcm,,,,,,0.5,,,,,no,no,,,60,100,0.65,1
deck_explo_1,,,SFX/Levels/pby_fly/exp/deck_explo_med_##,,0.75,0.85,2000,15000,4,priority,,,full_vol,,curve4,,16000,,,0.9,1.1,,3d,,,,,,,pcm,,,,,,0.5,,,,,no,no,,,60,100,0.65,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Oil Explos,,,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oildrum_explo_med,,,SFX\Levels\pby_fly\exp\boom_##,,0.7,0.8,2000,15000,4,priority,1,reject,full_vol,,curve5,,16000,,,0.9,1.1,,3d,,,,,,,pcm,bullet_small_wood_far,,,,,0.5,,,,,no,no,,,60,100,0.65,1
oildrum_explo_lg,,,SFX\Destruction\vehicle_##,,0.7,0.8,3000,18000,4,priority,1,reject,full_vol,,curve5,,24000,,,0.9,1.1,,3d,,,,,,,,bullet_small_wood_far,,,,0.2,0.5,,,,,no,no,,,60,100,0.65,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# PT Boat Explo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explo_metal_rand,,,SFX/Levels/pby_fly/exp/boat_explo_##,,0.75,0.9,1000,5000,,,,,full_vol,,curve3,,8000,,,0.9,1.05,,3d,,,,,,,,pt_explo_dist,,,,,0.5,,,,0,no,no,,,60,100,0.25,1
pt_explo_dist,,,SFX/Levels/pby_fly/exp/boom_##,,0.75,0.9,2000,20000,,,,,full_vol,,curve5,,24000,,,0.9,1.1,,3d,,,,,,,,sub_thump,,,,,,,,,0,no,no,,,40,80,0.65,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# connected to fx_explo_zero_fuel_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explo_metal_zero,,,SFX/Levels/pby_fly/exp/boat_explo_##,,0.85,0.95,1500,5000,,,,,full_vol,,curve4,,8000,,,0.9,1.05,,3d,,,,,,,pcm,,,,,,0.5,,,,0,no,no,,,60,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# connected to fx_damage wing 1,2,3 -- THIS IS TEMP CURRENTLY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explo_metal_wing_zero,,,SFX/Levels/pby_fly/exp/boat_explo_##,,0.85,0.95,1500,5000,,,,,full_vol,,curve4,,8000,,,0.9,1.15,,3d,,,,,,,,pt_explo_dist,,,,,0.5,,,,0,no,no,,,60,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# connected to fx_explo_zero_final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explo_metal_zero_final,,,SFX\Destruction\vehicle_##,,0.95,0.95,2500,12500,,,,,full_vol,,curve4,,20000,,,0.9,1.1,,3d,,,,,,,,bomb_falloff,,,,0.5,0.5,,,,0,no,no,,,60,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# connected to fx_explo_zero_final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explo_zero_water,,,SFX\Levels\pby_fly\zeros\imp_water\imp_water.wav,,0.4,0.65,18000,24000,,,,,full_vol,,curve4,,28000,,curve5,0.9,1.1,,3d,,,,,,,pcm,bomb_falloff,,,,0.5,0.5,,,,0,no,no,,,60,100,0.25,1
explo_zero_water_kamakazi,,,SFX\Levels\pby_fly\zeros\imp_water\imp_water_alt.wav,,0.4,0.7,24000,50000,,,,,full_vol,,curve5,,51000,,curve5,1,1,,2d,,,,,,,pcm,bomb_close,,,,0.5,0.5,,,,0,no,no,,,60,100,0.25,1
# Conning Tower Explo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bridge_explo_lg,,,SFX/Levels/pby_fly/exp/mrch_bridge_exp_b.wav,,0.75,0.85,2000,12000,,,,,full_vol,,curve5,,16000,,,0.8,1.1,,3d,,,,,,,pcm,bomb_far_falloff_glo,,,,,0.5,,,,0,no,yes,,,100,100,0.25,1
bridge_explo_stupid,,,SFX/Levels/pby_fly/exp/mrch_bridge_exp_b.wav,,0.65,0.75,2000,15000,,,,,full_vol,,curve5,,24000,,,0.9,1.05,,3d,,,,,,,pcm,bomb_far_falloff_glo,,,,0.5,0.5,,,,0,no,yes,,,100,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Merchant Ship Final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merch_final_explo,,,SFX/Levels/pby_fly/exp/oil_drum_##,,0.7,0.75,2000,15000,1,oldest,,,full_vol,,curve5,,24000,,,0.9,1.1,,3d,,,,,,,,bullet_small_wood_far,,,,0.2,0.5,,,,,no,no,,,60,100,0.65,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Merchant Ship Death Blow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merch_death_blow,,,SFX/Levels/pby_fly/exp/merch_final_##,,0.85,0.95,2000,20000,,,,,full_vol,,curve5,,24000,,,0.9,1.05,,3d,,,,,,,,merch_death_groans,,,,0.8,0.8,,,,0,no,no,,,100,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Merchant Ship Groans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merch_death_groans,,,SFX\Levels\pby_fly\merchant_ships\ship_groan_##,,1,1,3000,20000,,,,,full_vol,,curve5,,24000,,,0.9,1.05,,3d,,,,,,,,bomb_far_falloff_glo,,,,0.8,0.8,,,,0,no,no,,,100,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Internal FlakExplo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flak_int_boom,,,SFX/Levels/pby_fly/exp/pby_flak_exp_close.wav,,0.75,0.85,,,,,,,full_vol,,,,,,,0.98,1.02,,2d,,,,,pby_fly,,,flak_int_debris,,,wpn_fnt,0.5,0.5,,,,,no,no,,,100,100,0.25,1
flak_int_debris,,,SFX/Levels/pby_fly/exp/pby_flak_deb_close.wav,,0.75,0.75,,,,,,,full_vol,,,,,,,0.98,1.02,,2d,,,,,pby_fly,,,,,,wpn_all,,0.5,,,,,no,no,,,100,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Crashing Zeros -- using artilllery/water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zero_impact_water,,,SFX\Levels\pby_fly\zeros\imp_water\imp_water_alt.wav,,0.65,0.8,400,4000,,,,,full_vol,,,,8000,,,0.9,1.1,,3d,,,,,pby_fly,,,zero_water,,,,0.5,0.25,,,,0,no,no,,,80,100,0.25,1
zero_water,,,SFX/Weapon/projectile/Mortar/w_splash_##,,0.8,0.9,400,4000,,,,,full_vol,,,,8000,,,0.9,1.1,,3d,,,,,pby_fly,,,zero_water_dist,,,,,,,,,0,no,no,,,80,100,0.25,1
zero_water_dist,,,SFX/Destruction/water_explo_dist_##,,0.8,0.9,3000,15000,,,,,full_vol,,,,24000,,,0.9,1.1,,3d,,,,,pby_fly,,,sub_thump_rpg,,,,,,,,,0,no,no,,,80,100,0.25,1

#Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pby_fuel_fire,,,SFX/Levels/Makin/hut_fire_##,,0.58,0.8,100,1000,,,,,ambience,,,,2000,,,0.8,1.05,pitch,3d,,,looping,,pby_fly,,pcm,,,,,,,,,,,no,no,,,100,100,0.15,0.85

#Cargo Hold Explo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp_cargohold,,,SFX/Levels/pby_fly/exp/boom_##,,0.8,0.9,4000,12000,,,,,full_vol,,curve5,,16000,,,0.9,1.1,,3d,,,,,,,pcm,bullet_small_wood_far,,,,,0.5,,,,0,no,no,,,60,100,0.65,1
exp_cargohold_large,,,SFX/Levels/pby_fly/exp/boom_##,,0.9,1,4000,12000,,,,,full_vol,,curve5,,16000,,,0.9,1.1,,3d,,,,,,,pcm,bullet_small_wood_far,,,,,0.5,,,,0,no,no,,,60,100,0.65,1
sub_thump_fnt,,,SFX/Levels/Berlin_2/thump_##,,0.5,0.5,5000,5000,1,oldest,,,full_vol,,curve5,,,,,1,1,,2d,,,,,,,,,,,,1,0.5,,,,0,no,no,,,70,75,0.25,1
sub_thump,,,SFX/Levels/Berlin_2/thump_##,,0.5,0.5,5000,5000,5,oldest,,,full_vol,,curve5,,,,,1,1,,2d,,,,,,,,,,,,1,0.5,,,,0,no,no,,,70,75,0.25,1
rocket_dirt,,,SFX/Destruction/Explosion_Debris/dirt_##,,0.75,0.95,500,3000,,,,,explosion,,curve5,,,,,0.9,1.1,,3d,,,,,,,,rocket_impact,,,,,0.5,,,,,no,no,,,80,100,0.65,1
exp_barrel,,,SFX/Destruction/Explosion_Impact_##,,0.65,0.85,4000,16000,5,oldest,,,explosion,,curve5,,,,,0.9,1.1,,3d,,,,,,,,sub_thump,,,,,0.5,,,,0,no,no,,,60,100,0.65,1
exp_large,,,SFX/Levels/pby_fly/exp/boom_##,,0.65,0.85,4000,16000,5,oldest,,,explosion,,curve5,,20000,,,0.9,1.1,,3d,,,,,,,,sub_thump,,,,,0.5,,,,0,no,no,,,60,100,0.65,1
rocket_impact,,,SFX/Destruction/Explosion_Impact_##,,0.75,0.75,500,16000,5,oldest,,,explosion,,curve5,,20000,,,1.1,1.4,,3d,,,,,,,,sub_thump,,,,,0.5,,,,,no,no,,,60,100,0.65,1
fuse,,,null.wav,,0.25,0.35,500,16000,,,,,explosion,,,,,,,0.9,1.1,,3d,,,,,,,,,,,,,,,,,,no,no,,,60,100,0.65,1
barrel_fuse,,,null.wav,,0.25,0.35,500,16000,,,,,explosion,,,,,,,0.9,1.1,,3d,,,,,,,,,,,,,,,,,,no,no,,,60,100,0.65,1
weap_arisaka_fire,,,null.wav,,0.25,0.35,500,16000,,,,,rfl_3rd,,,,,,,0.9,1.1,,3d,,,,,,,,,,,,,,,,,,no,no,,,60,100,0.65,1
bomb_far_falloff_glo,,,SFX/Destruction/explosion_dist_##,,0.4,0.6,500,16000,5,oldest,,,explosion,,curve5,,20000,,,0.9,1,,3d,,,,,,,,,,,wpn_all,0.4,0.5,,,,,no,no,,,40,60,0.55,1
bullet_small_wood_far,,,SFX/projectile/bullet/small/impacts/wood/far_##,,0.75,0.85,500,6000,,,,,projectile,,curve5,,9000,,,0.9,1,,3d,,,,,,,,bomb_far,,,,,,,,,,no,no,,,,,,
# LVT RIDE,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Ambient SFX - Spawned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fake American Battlechatter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamakazi_incoming,,,SFX\Levels\pby_fly\zeros\new\kamakazi\kamakazi_inc.wav,,1,1,12000,50000,,,,,full_vol,,,,60000,,,1.1,1.1,,3d,,,,,pby_fly,,pcm,zero_water,,,,0.5,0.25,,,,0,no,no,,,80,100,0.25,1
kamikazi_incoming,,,SFX\Levels\pby_fly\zeros\new\kamakazi\kamakazi_inc.wav,,1,1,12000,50000,,,,,full_vol,,,,60000,,,1.1,1.1,,3d,,,,,pby_fly,,pcm,zero_water,,,,0.5,0.25,,,,0,no,no,,,80,100,0.25,1

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,kamikazi_incoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#CUT LATER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Pby1_IGD_000A_PBR1,,,voiceovers/pby_fly/PBY1_IGD_000A_PBR1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_000A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_000A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_001A_PBR1,,,voiceovers/pby_fly/PBY1_IGD_001A_PBR1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_001A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_001A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_002A_PBR1,,,voiceovers/pby_fly/PBY1_IGD_002A_PBR1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
#Pby1_IGD_002A_PLT1,,,voiceovers/pby_fly/PBY1_IGD_002A_PLT1.wav,,0.8,0.8,250,1000,,,,,voice,,curve4,0.25,,,,1,1,,3d,streamed,,,,,,,,,,,,0.65,,,,,no,no,,,100,100,0.25,1
